Unnamed: 0,弹幕内容,视频名称
178,扣帽子环节,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
179,押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
180,大预言家,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
181,真的押的好啊，矛盾都一样,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
182,押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
183,@导演,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
184,押中辣！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
185,压中了，6,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
186,真给姐押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
187,你没她夹。。。,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
188,厉害了丽姐 模拟卷质量真高啊,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
189,押中了！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
190,回来看,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
191,中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
192,噫！我中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
193,押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
194,押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
195,神！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
196,卧槽预言家,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
197,押中了姐 太牛了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
198,啊啊啊押上了！！！！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
199,姐！压中了！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
200,省流:押中了耶！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
201,我是时空警察，押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
202,太牛啦 押中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
203,中了！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
204,byd押中了！押中了！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
205,这题真压中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
206,锅包肉都押中了哈哈哈哈哈,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
207,压中了！！！！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
208,牛逼压中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
209,压上了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
210,卧槽天才！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
211,你是出题组是吧,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
212,神中神,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
213,压中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
214,你嫌贵，我还嫌贵呢,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
215,泪目泪目,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
216,wflbb…,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
217,饺子，赶紧的,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
218,泪目,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
219,居然会说儿化音吗,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
220,东百上大分,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
221,《好啦》,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
222,味儿太冲了！！！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
223,哈哈哈哈,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
224,就强行煽情,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
225,经典误会,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
226,好啦！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
227,一块钱的价卖68,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
228,啊啊啊啊啊啊啊啊,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
229,谁问你了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
230,泪目了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
231,这个可上不去嗷,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
232,大年三十还上班的怎么说,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
233,好啦！,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
234,饺子饺子饺子呢,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
235,这句太流行了，春晚没这么新的梗,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
236,肯定不会有,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
237,二战熄火了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
238,这个估计真吖中了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
239,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
240,脚指扣出三室一厅了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
241,艹,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
242,？,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
243,斩杀线到了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
244,我现在想一拳把我手机砸了，但是我手机很年底了换不起,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
245,我听懂了，一个是三个菜一起算68，一个是一块锅包肉68,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
246,好难受,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
247,救命，这是真押题呀,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
248,绝对能登春晚，比春晚好看,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
249,到斩杀线了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
250,哈哈哈,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
251,笑死我了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
252,文字游戏，东北这边方言一块儿有一起，总共的意思。,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
253,来了来了，包饺子,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
254,意思就是三个菜一共68呗,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
255,有没有可能。。,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
256,服啦,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
257,我上个厕所,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
258,哈尔滨人看的头皮发麻,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
259,勾使,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
260,可以,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
261,动作对味,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
262,已经难绷了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
263,已经开始困了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
264,这个误会对味了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
265,开始了,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
266,f8fq,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
267,春晚：不演了我,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
268,太对了哥,二模卷成功押中春晚真题  看看是怎么个事儿2024春晚小品押题二模卷《小土豆与锅包肉》
